ID,mutation_count,mean_VAF,EFFECT_2KB_upstream_variant,EFFECT_3_prime_UTR_variant,EFFECT_ITD,EFFECT_PTD,EFFECT_complex_change_in_transcript,EFFECT_frameshift_variant,EFFECT_inframe_codon_gain,EFFECT_inframe_codon_loss,EFFECT_inframe_variant,EFFECT_initiator_codon_change,EFFECT_non_synonymous_codon,EFFECT_splice_site_variant,EFFECT_stop_gained,EFFECT_stop_lost,EFFECT_stop_retained_variant,EFFECT_synonymous_codon,ABL1,ARID1A,ARID2,ASXL1,ASXL2,ATRX,BAP1,BCL10,BCOR,BCORL1,BRAF,BRCC3,CALR,CBL,CDK4,CDKN1B,CDKN2A,CDKN2B,CDKN2C,CEBPA,CHEK2,CREBBP,CSF1R,CSF3R,CSNK1A1,CTCF,CUX1,DDX23,DDX4,DDX41,DDX54,DHX33,DICER1,DNMT3A,DNMT3B,EED,EGFR,EP300,ETNK1,ETV6,EZH2,FAM175A,FLT3,GATA1,GATA2,GNAS,GNB1,H3F3A,HIPK2,IDH1,IDH2,IRF1,IRF4,IRF8,JAK2,JAK3,JARID2,KDM5C,KDM6A,KIT,KMT2C,KMT2D,KRAS,LUC7L2,MGA,MLL,MPL,MYC,NF1,NF2,NFE2,NIPBL,NOTCH1,NOTCH2,NPM1,NRAS,NXF1,PAPD5,PAX5,PHF6,PIK3CA,PPM1D,PRPF40A,PRPF8,PTEN,PTPN11,PTPRF,RAC1,RAD21,RAD50,RB1,RBBP4,ROBO1,ROBO2,RRAS,RUNX1,SAMHD1,SETBP1,SETD2,SF1,SF3B1,SH2B3,SMC1A,SMC3,SMG1,SPRED2,SRCAP,SRSF2,STAG1,STAG2,STAT3,STAT5A,SUZ12,TERT,TET2,TP53,U2AF1,U2AF2,WHSC1,WT1,ZBTB33,ZMYM3,ZNF318,ZRSR2,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
P106046,6,0.3176,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,-0.031428553,-0.014806405,-0.04241945,0.03400392,-0.075490646,-0.071625605,0.21390316,0.21968709,-0.18894671,-0.12460493,0.022832775,-0.28435794,0.21139166,0.16358882,-0.103383616,0.11321773,0.15972617,0.19914109,-0.25405246,-0.2761504,0.11870269,0.12276896,0.3255727,0.02351811,0.11875025,0.031565595,-0.054600447,0.22958903,-0.14360866,0.0019058364,-0.025460359,-0.14006233,0.076551236,-0.091923915,-0.10316116,-0.04935711,0.21284711,0.040222816,0.027635064,-0.005663636,0.18031801,-0.10351581,-0.05354482,0.04416132,0.29663947,-0.058099438,-0.006642478,-0.173557,0.08482686,0.019145442
P106047,4,0.14200000000000002,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.06752822,-0.01760744,-0.066701055,0.03721507,-0.08520247,-0.1214838,0.30768007,0.3219381,-0.30557317,-0.19726631,0.03767,-0.41118246,0.29920518,0.27275148,-0.1477747,0.20940343,0.2484008,0.33584028,-0.41438636,-0.40193245,0.15833879,0.2202518,0.5087212,0.006585027,0.20072192,0.045317743,-0.06558874,0.35169864,-0.20332788,0.026302863,-0.046878766,-0.2157591,0.10321771,-0.11246045,-0.17192128,-0.04141301,0.31136283,0.04302969,0.065600246,-0.019185292,0.2952608,-0.1347,-0.08899318,0.05839114,0.47782058,-0.04764429,-0.042373482,-0.27297252,0.12811919,0.03257558
P106048,1,0.056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.06752822,-0.01760744,-0.066701055,0.03721507,-0.08520247,-0.1214838,0.30768007,0.3219381,-0.30557317,-0.19726631,0.03767,-0.41118246,0.29920518,0.27275148,-0.1477747,0.20940343,0.2484008,0.33584028,-0.41438636,-0.40193245,0.15833879,0.2202518,0.5087212,0.006585027,0.20072192,0.045317743,-0.06558874,0.35169864,-0.20332788,0.026302863,-0.046878766,-0.2157591,0.10321771,-0.11246045,-0.17192128,-0.04141301,0.31136283,0.04302969,0.065600246,-0.019185292,0.2952608,-0.1347,-0.08899318,0.05839114,0.47782058,-0.04764429,-0.042373482,-0.27297252,0.12811919,0.03257558
P106049,6,0.31526666666666664,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,-0.04500589,-0.01717933,-0.062198956,0.028258387,-0.0860661,-0.10106329,0.26840448,0.28692785,-0.2753008,-0.17815082,0.036225144,-0.36738503,0.28262466,0.24933402,-0.13664246,0.17312895,0.22520044,0.30038893,-0.37480462,-0.3644393,0.13223682,0.19893144,0.45072854,0.020166017,0.1784781,0.036245767,-0.05864109,0.3227303,-0.18335731,0.021843318,-0.049667094,-0.1996747,0.08569304,-0.10718269,-0.1614226,-0.05084695,0.27142656,0.04297237,0.052985214,-0.034419492,0.2515579,-0.11673561,-0.07854914,0.056708295,0.43170282,-0.057785816,-0.03925001,-0.2361285,0.11737316,0.024439346
P106050,3,0.38420000000000004,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.04500589,-0.01717933,-0.062198956,0.028258387,-0.0860661,-0.10106329,0.26840448,0.28692785,-0.2753008,-0.17815082,0.036225144,-0.36738503,0.28262466,0.24933402,-0.13664246,0.17312895,0.22520044,0.30038893,-0.37480462,-0.3644393,0.13223682,0.19893144,0.45072854,0.020166017,0.1784781,0.036245767,-0.05864109,0.3227303,-0.18335731,0.021843318,-0.049667094,-0.1996747,0.08569304,-0.10718269,-0.1614226,-0.05084695,0.27142656,0.04297237,0.052985214,-0.034419492,0.2515579,-0.11673561,-0.07854914,0.056708295,0.43170282,-0.057785816,-0.03925001,-0.2361285,0.11737316,0.024439346
P106051,1,0.0224,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.04500589,-0.01717933,-0.062198956,0.028258387,-0.0860661,-0.10106329,0.26840448,0.28692785,-0.2753008,-0.17815082,0.036225144,-0.36738503,0.28262466,0.24933402,-0.13664246,0.17312895,0.22520044,0.30038893,-0.37480462,-0.3644393,0.13223682,0.19893144,0.45072854,0.020166017,0.1784781,0.036245767,-0.05864109,0.3227303,-0.18335731,0.021843318,-0.049667094,-0.1996747,0.08569304,-0.10718269,-0.1614226,-0.05084695,0.27142656,0.04297237,0.052985214,-0.034419492,0.2515579,-0.11673561,-0.07854914,0.056708295,0.43170282,-0.057785816,-0.03925001,-0.2361285,0.11737316,0.024439346
P106052,1,0.0437,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.04500589,-0.01717933,-0.062198956,0.028258387,-0.0860661,-0.10106329,0.26840448,0.28692785,-0.2753008,-0.17815082,0.036225144,-0.36738503,0.28262466,0.24933402,-0.13664246,0.17312895,0.22520044,0.30038893,-0.37480462,-0.3644393,0.13223682,0.19893144,0.45072854,0.020166017,0.1784781,0.036245767,-0.05864109,0.3227303,-0.18335731,0.021843318,-0.049667094,-0.1996747,0.08569304,-0.10718269,-0.1614226,-0.05084695,0.27142656,0.04297237,0.052985214,-0.034419492,0.2515579,-0.11673561,-0.07854914,0.056708295,0.43170282,-0.057785816,-0.03925001,-0.2361285,0.11737316,0.024439346
P106053,2,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.04500589,-0.01717933,-0.062198956,0.028258387,-0.0860661,-0.10106329,0.26840448,0.28692785,-0.2753008,-0.17815082,0.036225144,-0.36738503,0.28262466,0.24933402,-0.13664246,0.17312895,0.22520044,0.30038893,-0.37480462,-0.3644393,0.13223682,0.19893144,0.45072854,0.020166017,0.1784781,0.036245767,-0.05864109,0.3227303,-0.18335731,0.021843318,-0.049667094,-0.1996747,0.08569304,-0.10718269,-0.1614226,-0.05084695,0.27142656,0.04297237,0.052985214,-0.034419492,0.2515579,-0.11673561,-0.07854914,0.056708295,0.43170282,-0.057785816,-0.03925001,-0.2361285,0.11737316,0.024439346
P106056,4,0.13695,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.042360075,-0.023567578,-0.04909315,0.023958124,-0.08486732,-0.08943221,0.22217159,0.24881843,-0.22146623,-0.15292189,0.03356289,-0.29593325,0.21662745,0.21185958,-0.114052534,0.1500546,0.1833246,0.2355031,-0.29575792,-0.31000534,0.1187429,0.15771775,0.37745854,0.015488371,0.1406199,0.029034853,-0.05084278,0.26327068,-0.15023866,0.015018895,-0.04120934,-0.15458779,0.07942487,-0.09822999,-0.12281223,-0.043978564,0.2253309,0.023561548,0.037002515,-0.026006114,0.20504019,-0.08762662,-0.07329215,0.03909086,0.34657103,-0.054583658,-0.03621035,-0.18157284,0.09609322,0.024897367
P106057,3,0.14733333333333332,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.04500589,-0.01717933,-0.062198956,0.028258387,-0.0860661,-0.10106329,0.26840448,0.28692785,-0.2753008,-0.17815082,0.036225144,-0.36738503,0.28262466,0.24933402,-0.13664246,0.17312895,0.22520044,0.30038893,-0.37480462,-0.3644393,0.13223682,0.19893144,0.45072854,0.020166017,0.1784781,0.036245767,-0.05864109,0.3227303,-0.18335731,0.021843318,-0.049667094,-0.1996747,0.08569304,-0.10718269,-0.1614226,-0.05084695,0.27142656,0.04297237,0.052985214,-0.034419492,0.2515579,-0.11673561,-0.07854914,0.056708295,0.43170282,-0.057785816,-0.03925001,-0.2361285,0.11737316,0.024439346
P106058,3,0.429,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.04500589,-0.01717933,-0.062198956,0.028258387,-0.0860661,-0.10106329,0.26840448,0.28692785,-0.2753008,-0.17815082,0.036225144,-0.36738503,0.28262466,0.24933402,-0.13664246,0.17312895,0.22520044,0.30038893,-0.37480462,-0.3644393,0.13223682,0.19893144,0.45072854,0.020166017,0.1784781,0.036245767,-0.05864109,0.3227303,-0.18335731,0.021843318,-0.049667094,-0.1996747,0.08569304,-0.10718269,-0.1614226,-0.05084695,0.27142656,0.04297237,0.052985214,-0.034419492,0.2515579,-0.11673561,-0.07854914,0.056708295,0.43170282,-0.057785816,-0.03925001,-0.2361285,0.11737316,0.024439346
P106059,3,0.0645,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,-0.04500589,-0.01717933,-0.062198956,0.028258387,-0.0860661,-0.10106329,0.26840448,0.28692785,-0.2753008,-0.17815082,0.036225144,-0.36738503,0.28262466,0.24933402,-0.13664246,0.17312895,0.22520044,0.30038893,-0.37480462,-0.3644393,0.13223682,0.19893144,0.45072854,0.020166017,0.1784781,0.036245767,-0.05864109,0.3227303,-0.18335731,0.021843318,-0.049667094,-0.1996747,0.08569304,-0.10718269,-0.1614226,-0.05084695,0.27142656,0.04297237,0.052985214,-0.034419492,0.2515579,-0.11673561,-0.07854914,0.056708295,0.43170282,-0.057785816,-0.03925001,-0.2361285,0.11737316,0.024439346
P106060,3,0.5559333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.048062883,-0.024395205,-0.0593815,0.031387012,-0.09174077,-0.09622942,0.25043765,0.27376357,-0.2485981,-0.17021705,0.04288837,-0.33343625,0.2449494,0.23234051,-0.12337533,0.16794293,0.20240127,0.25366917,-0.34629333,-0.34355515,0.12545897,0.17872244,0.4131806,0.016402751,0.16023362,0.030030455,-0.057710476,0.29489142,-0.17079282,0.019449223,-0.052240495,-0.17129523,0.090298876,-0.09876987,-0.13901424,-0.04033691,0.2513771,0.028031679,0.046664886,-0.03754367,0.21857938,-0.099618636,-0.07729228,0.04488942,0.37555328,-0.06163176,-0.05007139,-0.19455591,0.10830361,0.038817305
P106061,4,0.4208,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.041483674,-0.018341387,-0.05571011,0.025942983,-0.07954042,-0.09846769,0.24577454,0.2559494,-0.24977705,-0.16542052,0.037844334,-0.3255376,0.24784769,0.22573175,-0.119914904,0.161816,0.2020001,0.25962088,-0.33121896,-0.32791302,0.1267293,0.17237571,0.40435714,0.0167438,0.15396616,0.036535792,-0.054745793,0.28204167,-0.16365352,0.01849574,-0.044949405,-0.16785657,0.07665103,-0.091302164,-0.13775618,-0.03384989,0.23624454,0.031519894,0.04776234,-0.030550076,0.22762287,-0.10514305,-0.06027645,0.04173713,0.38242808,-0.046898834,-0.043529313,-0.21030404,0.102390714,0.02207559
P106062,5,0.2734,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.048062883,-0.024395205,-0.0593815,0.031387012,-0.09174077,-0.09622942,0.25043765,0.27376357,-0.2485981,-0.17021705,0.04288837,-0.33343625,0.2449494,0.23234051,-0.12337533,0.16794293,0.20240127,0.25366917,-0.34629333,-0.34355515,0.12545897,0.17872244,0.4131806,0.016402751,0.16023362,0.030030455,-0.057710476,0.29489142,-0.17079282,0.019449223,-0.052240495,-0.17129523,0.090298876,-0.09876987,-0.13901424,-0.04033691,0.2513771,0.028031679,0.046664886,-0.03754367,0.21857938,-0.099618636,-0.07729228,0.04488942,0.37555328,-0.06163176,-0.05007139,-0.19455591,0.10830361,0.038817305
P106063,6,0.25388333333333335,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.048062883,-0.024395205,-0.0593815,0.031387012,-0.09174077,-0.09622942,0.25043765,0.27376357,-0.2485981,-0.17021705,0.04288837,-0.33343625,0.2449494,0.23234051,-0.12337533,0.16794293,0.20240127,0.25366917,-0.34629333,-0.34355515,0.12545897,0.17872244,0.4131806,0.016402751,0.16023362,0.030030455,-0.057710476,0.29489142,-0.17079282,0.019449223,-0.052240495,-0.17129523,0.090298876,-0.09876987,-0.13901424,-0.04033691,0.2513771,0.028031679,0.046664886,-0.03754367,0.21857938,-0.099618636,-0.07729228,0.04488942,0.37555328,-0.06163176,-0.05007139,-0.19455591,0.10830361,0.038817305
P106064,1,0.057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.031976618,-0.018432667,-0.06548336,0.021312136,-0.101574644,-0.08647643,0.27013022,0.28338215,-0.2499736,-0.18195194,0.034422826,-0.33959496,0.28297824,0.23479086,-0.11950724,0.16655287,0.21540798,0.28140557,-0.35780528,-0.359828,0.1327299,0.18442819,0.4214998,0.030482264,0.15129887,0.037090845,-0.06769496,0.2982672,-0.17340451,0.038447645,-0.057671383,-0.1819402,0.08920112,-0.09690806,-0.1561535,-0.033499267,0.2567852,0.03852945,0.04670807,-0.04437711,0.24101324,-0.10221195,-0.068795666,0.056023568,0.41425753,-0.0520449,-0.029484054,-0.24580881,0.10910654,0.014674516
P106069,1,0.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.031976618,-0.018432667,-0.06548336,0.021312136,-0.101574644,-0.08647643,0.27013022,0.28338215,-0.2499736,-0.18195194,0.034422826,-0.33959496,0.28297824,0.23479086,-0.11950724,0.16655287,0.21540798,0.28140557,-0.35780528,-0.359828,0.1327299,0.18442819,0.4214998,0.030482264,0.15129887,0.037090845,-0.06769496,0.2982672,-0.17340451,0.038447645,-0.057671383,-0.1819402,0.08920112,-0.09690806,-0.1561535,-0.033499267,0.2567852,0.03852945,0.04670807,-0.04437711,0.24101324,-0.10221195,-0.068795666,0.056023568,0.41425753,-0.0520449,-0.029484054,-0.24580881,0.10910654,0.014674516
P106071,5,0.27674,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.035531193,-0.026357338,-0.056608923,0.028128723,-0.08649384,-0.088561,0.24614687,0.2605577,-0.2538399,-0.16831005,0.027530003,-0.33514896,0.26665276,0.22468615,-0.12531158,0.16974285,0.20389116,0.26888585,-0.34441772,-0.33915463,0.12381645,0.18552746,0.41210857,0.015971262,0.15054525,0.046615206,-0.050546724,0.29210806,-0.17459175,0.037546147,-0.046996422,-0.17481863,0.07391137,-0.09789686,-0.14733988,-0.039022885,0.2354978,0.034083266,0.04894706,-0.024477517,0.24239516,-0.10438889,-0.06739928,0.054837286,0.3968471,-0.051941115,-0.030540269,-0.22444232,0.11425642,0.011128272
P106074,5,0.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,-0.035531193,-0.026357338,-0.056608923,0.028128723,-0.08649384,-0.088561,0.24614687,0.2605577,-0.2538399,-0.16831005,0.027530003,-0.33514896,0.26665276,0.22468615,-0.12531158,0.16974285,0.20389116,0.26888585,-0.34441772,-0.33915463,0.12381645,0.18552746,0.41210857,0.015971262,0.15054525,0.046615206,-0.050546724,0.29210806,-0.17459175,0.037546147,-0.046996422,-0.17481863,0.07391137,-0.09789686,-0.14733988,-0.039022885,0.2354978,0.034083266,0.04894706,-0.024477517,0.24239516,-0.10438889,-0.06739928,0.054837286,0.3968471,-0.051941115,-0.030540269,-0.22444232,0.11425642,0.011128272
